player,position,team,games,snaps,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,opponent,home
J.P. Holtz,TE,CHI,1.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,True
Cole Kmet,TE,CHI,1.0,57.0,98.0,0.0,5.0,2.0,5.0,0.6,1.1,4,2021,1.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,True
Garrett Griffin,TE,NO,1.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,True
Adam Trautman,TE,NO,1.0,39.0,57.0,0.0,3.0,3.0,3.0,0.3,0.8,4,2021,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,True
Juwan Johnson,TE,NO,1.0,14.0,21.0,0.0,21.0,14.0,21.0,8.0,57.1,4,2021,2.0,3.0,20.0,10.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,NYG,True
Adam Shaheen,TE,MIA,1.0,20.0,38.0,0.0,5.0,0.0,5.0,0.0,0.0,4,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,True
Cethan Carter,TE,MIA,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,True
Mike Gesicki,TE,MIA,1.0,36.0,69.0,0.0,17.0,14.0,17.0,11.7,32.5,4,2021,5.0,6.0,57.0,11.4,22.0,0.0,1.0,0.0,0.0,0.0,0.0,IND,True
Durham Smythe,TE,MIA,1.0,21.0,40.0,0.0,10.0,10.0,10.0,0.6,2.9,4,2021,2.0,2.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,True
Jeremy Sprinkle,TE,DAL,1.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,True
Blake Jarwin,TE,DAL,1.0,33.0,54.0,0.0,9.0,3.0,9.0,7.8,23.6,4,2021,1.0,3.0,18.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,CAR,True
Dalton Schultz,TE,DAL,1.0,48.0,79.0,0.0,17.0,13.0,17.0,11.8,24.6,4,2021,6.0,8.0,58.0,9.7,18.0,0.0,1.0,0.0,0.0,0.0,0.0,CAR,True
George Kittle,TE,SF,1.0,70.0,92.0,0.0,14.0,6.0,14.0,4.0,5.7,4,2021,4.0,10.0,40.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,True
Ross Dwelley,TE,SF,1.0,8.0,11.0,0.0,13.0,13.0,13.0,8.1,101.3,4,2021,1.0,1.0,21.0,21.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,SEA,True
Eric Saubert,TE,DEN,1.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,True
Noah Fant,TE,DEN,1.0,57.0,93.0,0.0,18.0,11.0,18.0,10.6,18.6,4,2021,6.0,10.0,46.0,7.7,14.0,0.0,1.0,0.0,0.0,0.0,0.0,BAL,True
Albert Okwuegbunam,TE,DEN,1.0,16.0,26.0,0.0,13.0,6.0,13.0,1.1,6.9,4,2021,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,True
Ricky Seals-Jones,TE,WAS,1.0,62.0,93.0,0.0,6.0,3.0,6.0,1.9,3.1,4,2021,2.0,4.0,19.0,9.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,False
Pharaoh Brown,TE,HOU,1.0,34.0,72.0,0.0,6.0,3.0,6.0,0.6,1.8,4,2021,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,False
Jordan Akins,TE,HOU,1.0,18.0,38.0,6.0,6.0,11.0,11.0,-1.3,-7.2,4,2021,1.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,BUF,False
Colin Thompson,TE,CAR,1.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,False
Ian Thomas,TE,CAR,1.0,44.0,63.0,0.0,7.0,7.0,7.0,1.5,3.4,4,2021,3.0,3.0,15.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,False
Tommy Tremble,TE,CAR,1.0,27.0,39.0,0.0,4.0,0.0,4.0,0.0,0.0,4,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,False
Mark Andrews,TE,BAL,1.0,46.0,63.0,0.0,17.0,11.0,17.0,6.7,14.6,4,2021,5.0,8.0,67.0,13.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,False
Josh Oliver,TE,BAL,1.0,14.0,19.0,0.0,7.0,0.0,7.0,0.0,0.0,4,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,False
Hayden Hurst,TE,ATL,1.0,49.0,64.0,0.0,8.0,8.0,8.0,2.9,5.9,4,2021,4.0,4.0,29.0,7.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,True
Kyle Pitts,TE,ATL,1.0,55.0,72.0,0.0,16.0,7.0,16.0,5.0,9.1,4,2021,4.0,9.0,50.0,12.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,True
Tyler Conklin,TE,MIN,1.0,57.0,85.0,0.0,11.0,7.0,11.0,1.8,3.2,4,2021,4.0,6.0,18.0,4.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,True
Will Dissly,TE,SEA,1.0,46.0,82.0,0.0,4.0,4.0,4.0,0.5,1.1,4,2021,2.0,2.0,5.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,False
T.J. Hockenson,TE,DET,1.0,58.0,82.0,0.0,14.0,7.0,14.0,4.2,7.2,4,2021,4.0,8.0,42.0,10.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,False
Dawson Knox,TE,BUF,1.0,58.0,82.0,0.0,14.0,9.0,14.0,15.7,27.1,4,2021,5.0,8.0,37.0,7.4,25.0,0.0,2.0,0.0,0.0,0.0,0.0,HOU,True
Reggie Gilliam,TE,BUF,1.0,,,,,,,0.0,,4,2021,1.0,1.0,8.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,HOU,True
Jared Cook,TE,LAC,1.0,50.0,67.0,0.0,6.0,2.0,6.0,2.9,5.8,5,2021,1.0,3.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,True
Stephen Anderson,TE,LAC,1.0,15.0,20.0,0.0,7.0,0.0,7.0,0.0,0.0,5,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,True
Donald Parham Jr.,TE,LAC,1.0,40.0,53.0,0.0,5.0,5.0,5.0,10.9,27.3,5,2021,2.0,2.0,29.0,14.5,22.0,0.0,1.0,0.0,0.0,0.0,0.0,CLE,True
Marcedes Lewis,TE,GB,1.0,29.0,45.0,0.0,7.0,7.0,7.0,3.4,11.7,5,2021,2.0,2.0,34.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,False
Robert Tonyan,TE,GB,1.0,38.0,59.0,0.0,5.0,3.0,5.0,0.8,2.1,5,2021,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,False
Tyler Davis,TE,GB,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,False
Kyle Rudolph,TE,NYG,1.0,41.0,60.0,0.0,2.0,2.0,2.0,1.4,3.4,5,2021,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,False
Evan Engram,TE,NYG,1.0,50.0,74.0,0.0,8.0,8.0,8.0,5.5,11.0,5,2021,4.0,4.0,55.0,13.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,False
Kaden Smith,TE,NYG,1.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,False
Lee Smith,TE,ATL,1.0,34.0,44.0,0.0,9.0,9.0,9.0,3.0,8.8,5,2021,,,,,,,,,,,,NYJ,True
Hayden Hurst,TE,ATL,1.0,43.0,55.0,0.0,12.0,9.0,12.0,8.0,18.6,5,2021,4.0,5.0,40.0,10.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,NYJ,True
Kyle Pitts,TE,ATL,1.0,54.0,69.0,0.0,19.0,17.0,19.0,17.9,33.1,5,2021,9.0,10.0,119.0,13.2,39.0,0.0,1.0,0.0,0.0,0.0,0.0,NYJ,True
Travis Kelce,TE,KC,1.0,75.0,87.0,0.0,13.0,8.0,13.0,11.7,15.6,5,2021,6.0,10.0,57.0,9.5,15.0,0.0,1.0,0.0,0.0,0.0,0.0,BUF,True
Blake Bell,TE,KC,1.0,17.0,20.0,0.0,6.0,6.0,6.0,0.4,2.4,5,2021,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,True
Zach Ertz,TE,PHI,1.0,40.0,60.0,0.0,15.0,3.0,15.0,0.7,1.8,5,2021,,,,,,,,,,,,CAR,False
Dallas Goedert,TE,PHI,1.0,45.0,67.0,0.0,7.0,4.0,7.0,2.8,6.2,5,2021,2.0,3.0,28.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,False
Ryan Griffin,TE,NYJ,1.0,51.0,91.0,0.0,4.0,2.0,4.0,0.4,0.8,5,2021,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,False
Trevon Wesco,TE,NYJ,1.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,False
Jack Doyle,TE,IND,1.0,50.0,72.0,0.0,2.0,2.0,2.0,0.4,0.8,5,2021,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,False
Mo Alie-Cox,TE,IND,1.0,31.0,45.0,0.0,13.0,10.0,13.0,5.0,16.1,5,2021,3.0,4.0,50.0,16.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,False
Kylen Granson,TE,IND,1.0,8.0,12.0,0.0,25.0,25.0,25.0,1.9,23.8,5,2021,2.0,2.0,19.0,9.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,False
Eric Ebron,TE,PIT,1.0,25.0,38.0,0.0,8.0,8.0,8.0,1.0,4.0,5,2021,,,,,,,,,,,,DEN,True
Zach Gentry,TE,PIT,1.0,22.0,34.0,0.0,9.0,5.0,9.0,1.3,5.9,5,2021,1.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,True
Pat Freiermuth,TE,PIT,1.0,32.0,49.0,0.0,6.0,6.0,6.0,0.7,2.2,5,2021,2.0,2.0,7.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,True
Cameron Brate,TE,TB,1.0,28.0,38.0,0.0,4.0,4.0,4.0,1.2,4.3,5,2021,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,True
O.J. Howard,TE,TB,1.0,44.0,59.0,0.0,7.0,5.0,7.0,1.9,4.3,5,2021,2.0,3.0,19.0,9.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,True
Codey McElroy,TE,TB,1.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,True
Maxx Williams,TE,ARI,1.0,25.0,41.0,0.0,4.0,4.0,4.0,1.4,5.6,5,2021,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
Zach Ertz,TE,ARI,1.0,,,,,,,0.7,,5,2021,1.0,6.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
MyCole Pruitt,TE,TEN,1.0,38.0,59.0,0.0,3.0,3.0,3.0,7.4,19.5,5,2021,1.0,1.0,14.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,JAC,False
Geoff Swaim,TE,TEN,1.0,36.0,56.0,0.0,3.0,0.0,3.0,0.0,0.0,5,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,False
Anthony Firkser,TE,TEN,1.0,27.0,42.0,0.0,15.0,11.0,15.0,3.3,12.2,5,2021,3.0,4.0,33.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,False
C.J. Uzomah,TE,CIN,1.0,56.0,84.0,0.0,4.0,4.0,4.0,1.6,2.9,5,2021,2.0,2.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,True
Drew Sample,TE,CIN,1.0,21.0,31.0,0.0,19.0,10.0,19.0,0.9,4.3,5,2021,2.0,4.0,9.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,True
Darren Waller,TE,LV,1.0,64.0,96.0,0.0,13.0,6.0,13.0,4.5,7.0,5,2021,4.0,8.0,45.0,11.3,29.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,True
Foster Moreau,TE,LV,1.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,True
Hunter Henry,TE,NE,1.0,40.0,63.0,0.0,20.0,15.0,20.0,13.5,33.8,5,2021,6.0,8.0,75.0,12.5,21.0,0.0,1.0,0.0,0.0,0.0,0.0,HOU,False
Jonnu Smith,TE,NE,1.0,40.0,63.0,3.0,5.0,8.0,8.0,3.2,8.0,5,2021,2.0,2.0,27.0,13.5,23.0,0.0,0.0,1.0,5.0,0.0,0.0,HOU,False
Austin Hooper,TE,CLE,1.0,52.0,72.0,0.0,0.0,0.0,0.0,2.0,3.8,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,False
David Njoku,TE,CLE,1.0,46.0,64.0,0.0,15.0,15.0,15.0,20.9,45.4,5,2021,7.0,7.0,149.0,21.3,71.0,0.0,1.0,0.0,0.0,0.0,0.0,LAC,False
Harrison Bryant,TE,CLE,1.0,31.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,False
Tyler Higbee,TE,LAR,1.0,56.0,84.0,0.0,4.0,4.0,4.0,7.4,13.2,5,2021,2.0,2.0,14.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,SEA,False
Matthew Orzech,TE,LAR,1.0,,,,,,,0.0,,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,False
Garrett Griffin,TE,NO,1.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,False
Adam Trautman,TE,NO,1.0,48.0,86.0,0.0,4.0,4.0,4.0,4.3,9.0,5,2021,2.0,2.0,43.0,21.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,False
Juwan Johnson,TE,NO,1.0,6.0,11.0,0.0,17.0,0.0,17.0,0.0,0.0,5,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,False
Adam Shaheen,TE,MIA,1.0,21.0,39.0,0.0,10.0,10.0,10.0,1.5,7.1,5,2021,2.0,2.0,15.0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,False
Mike Gesicki,TE,MIA,1.0,42.0,78.0,0.0,17.0,10.0,17.0,4.3,10.2,5,2021,4.0,7.0,43.0,10.8,23.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,False
Durham Smythe,TE,MIA,1.0,36.0,67.0,0.0,8.0,6.0,8.0,2.3,6.4,5,2021,2.0,3.0,23.0,11.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,False
Antony Auclair,TE,HOU,1.0,20.0,34.0,0.0,5.0,5.0,5.0,7.1,35.5,5,2021,1.0,1.0,11.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,NE,True
Pharaoh Brown,TE,HOU,1.0,37.0,63.0,0.0,11.0,5.0,11.0,2.2,5.9,5,2021,2.0,4.0,22.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,True
Jordan Akins,TE,HOU,1.0,27.0,46.0,0.0,7.0,7.0,7.0,1.7,6.3,5,2021,2.0,2.0,17.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,True
Jacob Hollister,TE,JAC,1.0,15.0,21.0,0.0,7.0,7.0,7.0,6.1,40.7,5,2021,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,TEN,True
Dan Arnold,TE,JAC,1.0,52.0,73.0,0.0,15.0,12.0,15.0,4.4,8.5,5,2021,6.0,8.0,64.0,10.7,18.0,0.0,0.0,0.0,0.0,0.0,1.0,TEN,True
Luke Farrell,TE,JAC,1.0,8.0,11.0,0.0,13.0,13.0,13.0,1.3,16.3,5,2021,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,True
Blake Jarwin,TE,DAL,1.0,31.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,True
Dalton Schultz,TE,DAL,1.0,57.0,73.0,0.0,14.0,11.0,14.0,7.9,13.9,5,2021,6.0,8.0,79.0,13.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,True
Ricky Seals-Jones,TE,WAS,1.0,82.0,99.0,0.0,11.0,6.0,11.0,4.1,5.0,5,2021,5.0,9.0,41.0,8.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,True
Mark Andrews,TE,BAL,1.0,56.0,77.0,0.0,23.0,20.0,23.0,30.7,54.8,5,2021,11.0,13.0,147.0,13.4,28.0,0.0,2.0,0.0,0.0,0.0,0.0,IND,True
Josh Oliver,TE,BAL,1.0,12.0,16.0,0.0,17.0,17.0,17.0,1.3,10.8,5,2021,2.0,2.0,13.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,True
Ian Thomas,TE,CAR,1.0,45.0,63.0,0.0,11.0,9.0,11.0,4.0,8.9,5,2021,4.0,5.0,40.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,True
Giovanni Ricci,TE,CAR,1.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,True
Tommy Tremble,TE,CAR,1.0,27.0,38.0,0.0,15.0,7.0,15.0,7.2,26.7,5,2021,2.0,4.0,12.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,PHI,True
Noah Fant,TE,DEN,1.0,58.0,97.0,0.0,7.0,5.0,7.0,2.0,3.4,5,2021,3.0,4.0,20.0,6.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,False
Chris Herndon IV,TE,MIN,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,True
Tyler Conklin,TE,MIN,1.0,50.0,75.0,0.0,6.0,4.0,6.0,2.5,5.0,5,2021,2.0,3.0,25.0,12.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,True
Ben Ellefson,TE,MIN,1.0,14.0,21.0,0.0,7.0,0.0,7.0,0.0,0.0,5,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,True
Andrew DePaola,TE,MIN,1.0,,,,,,,0.0,,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,True
Ross Dwelley,TE,SF,1.0,59.0,91.0,0.0,3.0,3.0,3.0,2.5,4.2,5,2021,2.0,2.0,25.0,12.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,False
Charlie Woerner,TE,SF,1.0,21.0,32.0,0.0,5.0,5.0,5.0,0.4,1.9,5,2021,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,False
Will Dissly,TE,SEA,1.0,57.0,88.0,0.0,7.0,4.0,7.0,2.9,5.1,5,2021,2.0,4.0,29.0,14.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
Colby Parkinson,TE,SEA,1.0,35.0,54.0,0.0,6.0,3.0,6.0,0.1,0.3,5,2021,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
T.J. Hockenson,TE,DET,1.0,55.0,81.0,0.0,5.0,4.0,5.0,2.2,4.0,5,2021,2.0,3.0,22.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,False
Tommy Sweeney,TE,BUF,1.0,10.0,18.0,0.0,10.0,10.0,10.0,0.1,1.0,5,2021,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,False
Dawson Knox,TE,BUF,1.0,55.0,96.0,0.0,7.0,5.0,7.0,17.7,32.2,5,2021,3.0,4.0,117.0,39.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,KC,False
Jesper Horsted,TE,CHI,1.0,2.0,3.0,0.0,50.0,50.0,50.0,6.2,310.0,5,2021,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,LV,False
Cole Kmet,TE,CHI,1.0,51.0,80.0,0.0,8.0,4.0,8.0,2.2,4.3,5,2021,2.0,4.0,22.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,False
Patrick Scales,TE,CHI,1.0,,,,,,,0.0,,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,False
Jared Cook,TE,LAC,1.0,36.0,64.0,0.0,19.0,11.0,19.0,8.5,23.6,6,2021,4.0,7.0,25.0,6.3,11.0,0.0,1.0,0.0,0.0,0.0,0.0,BAL,False
Stephen Anderson,TE,LAC,1.0,12.0,21.0,0.0,17.0,8.0,17.0,-0.1,-0.8,6,2021,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,False
Donald Parham Jr.,TE,LAC,1.0,26.0,46.0,0.0,8.0,8.0,8.0,1.0,3.8,6,2021,2.0,2.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,False
Marcedes Lewis,TE,GB,1.0,40.0,68.0,0.0,5.0,5.0,5.0,1.7,4.3,6,2021,2.0,2.0,17.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,False
Robert Tonyan,TE,GB,1.0,37.0,63.0,0.0,8.0,5.0,8.0,1.0,2.7,6,2021,2.0,3.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,False
Josiah Deguara,TE,GB,1.0,15.0,25.0,0.0,7.0,7.0,7.0,0.4,2.7,6,2021,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,False
Tyler Davis,TE,GB,1.0,,,,,,,0.0,,6,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,False
Kyle Rudolph,TE,NYG,1.0,34.0,45.0,0.0,6.0,3.0,6.0,2.8,8.2,6,2021,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
Evan Engram,TE,NYG,1.0,55.0,73.0,0.0,9.0,5.0,9.0,2.4,4.4,6,2021,3.0,5.0,24.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
Chris Myarick,TE,NYG,1.0,,,,,,,0.0,,6,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
Travis Kelce,TE,KC,1.0,67.0,82.0,0.0,16.0,12.0,16.0,9.9,14.8,6,2021,8.0,11.0,99.0,12.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,False
Jody Fortson,TE,KC,1.0,,,,,,,0.0,,6,2021,1.0,1.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,False
Zach Ertz,TE,PHI,1.0,46.0,88.0,0.0,13.0,9.0,13.0,8.9,19.3,6,2021,,,,,,,,,,,,TB,True
Demetrius Harris,TE,ARI,1.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,False
Darrell Daniels,TE,ARI,1.0,25.0,33.0,0.0,4.0,0.0,4.0,0.0,0.0,6,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,False
Zach Ertz,TE,ARI,1.0,,,,,,,8.9,,6,2021,4.0,6.0,29.0,7.3,16.0,0.0,1.0,0.0,0.0,0.0,0.0,CLE,False
Jack Doyle,TE,IND,1.0,31.0,65.0,0.0,3.0,0.0,3.0,0.0,0.0,6,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,True
Mo Alie-Cox,TE,IND,1.0,24.0,50.0,0.0,13.0,4.0,13.0,8.8,36.7,6,2021,1.0,3.0,28.0,28.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,HOU,True
Eric Ebron,TE,PIT,1.0,34.0,45.0,3.0,6.0,9.0,9.0,7.1,20.9,6,2021,,,,,,,,,,,,SEA,True
Pat Freiermuth,TE,PIT,1.0,45.0,60.0,0.0,16.0,16.0,16.0,5.8,12.9,6,2021,7.0,7.0,58.0,8.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,True
Cameron Brate,TE,TB,1.0,44.0,59.0,0.0,9.0,7.0,9.0,2.6,5.9,6,2021,3.0,4.0,26.0,8.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,False
O.J. Howard,TE,TB,1.0,49.0,65.0,0.0,14.0,12.0,14.0,10.9,22.2,6,2021,6.0,7.0,49.0,8.2,15.0,0.0,1.0,0.0,0.0,0.0,0.0,PHI,False
MyCole Pruitt,TE,TEN,1.0,16.0,30.0,0.0,6.0,0.0,6.0,0.0,0.0,6,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,True
